,generation,individual index,training time (s),inference time (ms),accuracy,epochs,r,no_of_conv_kernels,secondary_capsule_vector,dense_1,dense_2,epsilon,m_plus,m_minus,lambda_,alpha,no_of_primary_capsules,primary_capsule_vector,no_of_secondary_capsules
291,3,87,22.431529998779297,5.968257427215576,0.77,2,2,64,15,128,768,0.08837524915110537,0.9836257093859231,0.15414596692060223,0.8147542869437212,0.0027338648517108524,32,8,10
292,3,88,44.51222276687622,5.932429313659668,0.82,4,2,64,21,512,1792,0.047294579071162024,0.9330653636304956,0.17271807633273645,0.5319395438002031,0.002256638417822002,32,8,10
293,3,89,133.72953701019287,11.752704620361328,0.83,6,4,64,7,512,256,0.09666348574636781,0.9397254703241007,0.16682672921006586,0.3429628250807572,0.009325505436823592,32,8,10
294,3,90,22.96022891998291,11.789469242095947,0.656,1,4,3,14,768,1024,0.08120437316826935,0.972449130511911,0.1784648398321268,0.20914021100048824,0.00869658073386156,32,8,10
295,3,91,79.4945297241211,8.924538135528564,0.816,6,3,32,9,512,1792,0.0025173276490566884,0.9856430887967907,0.1746158731062525,0.4557683416366136,0.0029520176164255937,32,8,10
296,3,92,66.92943477630615,5.986107587814331,0.842,6,2,32,33,256,1024,0.0069080088502614274,0.9083422261156702,0.13944783947650488,0.8976670265012677,0.0001,32,8,10
297,3,93,22.449837684631348,5.985465049743652,0.764,2,2,128,43,4,7,0.030959711494564095,0.9350727913621302,0.11955731781057435,0.6480423988044435,0.0075890306496062725,32,8,10
298,3,94,91.1760184764862,8.941663026809692,0.838,7,3,64,29,4,1024,0.061286403067147256,0.9168004286499564,0.17694802607374682,0.8790706931685779,0.007340849570503188,32,8,10
299,3,95,133.73214149475098,11.747090816497803,0.827,6,4,32,15,256,1536,0.023375945425074023,0.9456382895116866,0.17296410220332575,0.43965679922539036,0.008811426075906412,32,8,10
300,3,96,113.24482774734497,11.754374742507935,0.828,5,4,128,13,256,1536,0.004728405289555794,0.9,0.09121545074025639,0.671058959296986,0.005934730713372917,32,8,10
301,3,97,133.75850892066956,11.760552644729614,0.83,6,4,32,31,512,768,0.07173739312335992,0.9099409525084882,0.08736526642857141,0.7517791000697692,0.0003387531946418662,32,8,10
302,3,98,91.71930027008057,8.938945293426514,0.844,7,3,64,29,4,1024,0.061286403067147256,0.9168004286499564,0.17694802607374682,0.8790706931685779,0.007340849570503188,32,8,10
303,3,99,111.79846978187561,11.818096399307251,0.827,5,4,128,13,256,1536,0.004728405289555794,0.9,0.09121545074025639,0.671058959296986,0.005934730713372917,32,8,10
304,3,100,79.58361649513245,8.747828722000122,0.828,6,3,32,9,512,1792,0.0025173276490566884,0.9856430887967907,0.1746158731062525,0.41877722873968204,0.0029520176164255937,32,8,10
305,3,101,69.33339595794678,8.757588386535645,0.828,5,3,128,7,4,1280,0.01885385119226106,0.9,0.05797426532196953,0.8842890345768994,0.008914104187423371,32,8,10
306,3,102,79.506418466568,8.892142057418823,0.827,6,3,32,37,256,512,0.05947216297522543,0.9034332952322938,0.15105109136973963,0.2266119067025037,0.0001,32,8,10
307,3,103,11.41393518447876,5.918520450592041,0.693,1,2,3,14,4,512,0.04371277830103479,0.9080341357637517,0.17702130713327102,0.6831763207435309,0.004818014727543142,32,8,10
308,3,104,111.70425033569336,11.788455724716187,0.811,5,4,3,34,768,1536,0.038234510043824554,0.9166291624835359,0.12440818778319201,0.4451158627679537,0.0019710993606861533,32,8,10
309,4,0,77.47902345657349,5.973879814147949,0.85,7,2,64,21,768,1792,0.07315030763898253,0.9430146503339779,0.1538735940025025,0.39295254860428186,0.009796770468215497,32,8,10
310,4,1,22.46373152732849,5.930063962936401,0.77,2,2,64,17,512,1792,0.02137471907919566,0.9749380624107719,0.0965065503082679,0.4575687153033241,0.0059176033243649425,32,8,10
311,4,2,11.472651481628418,5.96661376953125,0.668,1,2,3,14,4,512,0.04371277830103479,0.9080341357637517,0.17702130713327102,0.6831763207435309,0.004818014727543142,32,8,10
312,4,3,77.57423710823059,5.8464295864105225,0.843,7,2,128,9,512,256,0.04540110106794959,0.9622335901062684,0.17745089559102029,0.3781388694294183,0.004147756048082438,32,8,10
313,4,4,102.5994324684143,8.815388202667236,0.838,8,3,64,16,768,768,0.022642857384565507,0.9134323661637977,0.08652352229362173,0.4558426970559478,0.004135803956557274,32,8,10
314,4,5,67.08720993995667,5.901647329330444,0.823,8,2,32,37,128,1024,0.07828807934845114,0.9794414638387349,0.05762379362967921,0.25868027051103987,0.007884559657082853,32,8,10
315,4,6,67.13222408294678,5.893430709838867,0.813,6,2,3,33,256,1024,0.0069080088502614274,0.9083422261156702,0.13944783947650488,0.8976670265012677,0.0001,32,8,10
316,4,7,44.5007483959198,5.959487438201904,0.819,4,2,64,21,512,1792,0.047294579071162024,0.9330653636304956,0.17271807633273645,0.5319395438002031,0.002256638417822002,32,8,10
317,4,8,33.5571665763855,5.9065101146698,0.804,3,2,64,16,128,1024,0.024577504071766072,0.9,0.15742903738570285,0.19927461562206672,0.009842182772019665,32,8,10
318,4,9,33.44777011871338,5.953999996185303,0.787,3,2,64,38,512,1024,0.023022692114363627,0.936668191507735,0.10199637801823491,0.380799546269157,0.006246033129627687,32,8,10
319,4,10,55.479933977127075,5.970114231109619,0.802,7,2,32,38,512,1536,0.012207278311945971,0.9033323879513672,0.09715640632122483,0.11891321968981275,0.009040742558354508,32,8,10
320,4,11,66.58506107330322,5.935401439666748,0.83,6,2,64,48,256,512,0.06819783296174566,0.9141667078387151,0.08691748957031523,0.376146181600269,0.009068184407119446,32,8,10
321,4,12,67.999680519104,8.828182697296143,0.831,5,3,128,7,4,1280,0.01885385119226106,0.9,0.05797426532196953,0.8842890345768994,0.008914104187423371,32,8,10
322,4,13,33.507648944854736,6.0244364738464355,0.783,3,2,64,49,256,512,0.04827561352030267,0.9606200067794142,0.15496938111671676,0.37219476793247197,0.008878282784182973,32,8,10
323,4,14,11.473333597183228,5.9584150314331055,0.748,1,2,64,8,4,768,0.0072265913572262,0.9787394269718407,0.1235469791710705,0.954506384089715,0.004037226539769528,32,8,10
324,4,15,91.13060712814331,8.900183200836182,0.815,7,3,32,13,128,1792,0.05179416036656813,0.9670720531073489,0.162973569439109,0.31837497808003656,0.004181370852281821,32,8,10
325,4,16,22.494579076766968,5.9193806648254395,0.785,2,2,64,15,128,768,0.08837524915110537,0.9836257093859231,0.15414596692060223,0.8147542869437212,0.0027338648517108524,32,8,10
326,4,17,80.77676844596863,8.817753314971924,0.833,6,3,32,37,256,512,0.05947216297522543,0.9034332952322938,0.15105109136973963,0.2266119067025037,0.0001,32,8,10
327,4,18,80.4571259021759,8.909889698028564,0.826,6,3,32,9,512,1792,0.0025173276490566884,0.9856430887967907,0.1746158731062525,0.41877722873968204,0.0029520176164255937,32,8,10
328,4,19,68.23985171318054,8.98940658569336,0.826,5,3,32,5,512,256,0.06031122667881102,0.9393859467399516,0.0665343760388888,0.6490689755696049,0.0005861674824415899,32,8,10
329,4,20,111.37229108810425,11.781553030014038,0.816,5,4,128,13,256,1536,0.004728405289555794,0.9,0.09121545074025639,0.671058959296986,0.005934730713372917,32,8,10
330,4,21,22.45406198501587,5.961635589599609,0.757,2,2,128,43,4,7,0.030959711494564095,0.9350727913621302,0.11955731781057435,0.6480423988044435,0.0075890306496062725,32,8,10
331,4,22,79.5326726436615,8.919347047805786,0.829,7,3,64,29,4,1024,0.061286403067147256,0.9,0.17694802607374682,0.8790706931685779,0.007340849570503188,32,8,10
332,4,23,79.70038843154907,8.871819496154785,0.845,6,3,64,29,256,1792,0.06583745429579393,0.9392276650312565,0.14136114628906668,0.8541451048807024,0.0054616530815609346,32,8,10
