,generation,individual index,training time (s),inference time (ms),accuracy,epochs,r,no_of_conv_kernels,secondary_capsule_vector,dense_1,dense_2,epsilon,m_plus,m_minus,lambda_,alpha,no_of_primary_capsules,primary_capsule_vector,no_of_secondary_capsules
77,4,13,78.09695196151733,7.400538921356201,0.972,8,2,128,36,512,768,0.00935957092787254,0.9193104740950231,0.14437036585170915,0.5351790776519638,0.007749739953908195,32,8,10
78,4,14,36.946436405181885,13.418699741363525,0.952,2,4,64,42,128,512,0.03511889620605091,0.9485196938865132,0.09892606699706,0.873144568710448,0.00020001733365496933,32,8,10
79,4,15,120.91817283630371,10.219819068908691,0.97,8,3,128,40,512,768,0.054867120379071224,0.912736605878009,0.08680711841120445,0.7146124730697551,0.007690845899888553,32,8,10
80,4,16,81.38802695274353,6.916742324829102,0.908,8,2,3,4,512,1536,0.047719030520559425,0.9174183875644236,0.0626228348625788,0.8833077345601589,0.001291027211386844,32,8,10
81,4,17,102.82661724090576,13.691439151763916,0.954,5,4,32,20,768,1792,0.04999446270025716,0.9623472847238512,0.09102258594294105,0.31292507486190235,0.00010288996938087522,32,8,10
82,4,18,80.73851037025452,6.67021369934082,0.974,8,2,128,36,256,1536,0.04999446270025716,0.9623472847238512,0.09102258594294105,0.31292507486190235,0.00010288996938087522,32,8,10
83,4,19,84.13773798942566,6.786190986633301,0.888,8,2,3,4,512,768,0.09593070028244832,0.9787232262815474,0.10380772320269281,0.29550548928574516,0.0015438641096915935,32,8,10
84,4,20,65.9241509437561,10.037786960601807,0.968,8,3,128,45,512,768,0.054867120379071224,0.9485196938865132,0.09892606699706,0.873144568710448,0.00020001733365496933,32,8,10
85,4,21,99.69367599487305,10.347903728485107,0.972,8,3,128,45,512,768,0.054867120379071224,0.9485196938865132,0.09892606699706,0.873144568710448,0.00020001733365496933,32,8,10
86,4,22,101.89402794837952,13.675397396087646,0.964,5,4,32,20,768,1792,0.047719030520559425,0.9174183875644236,0.0626228348625788,0.9035010910638733,0.001291027211386844,32,8,10
87,4,23,101.70111870765686,13.673598289489746,0.962,5,4,32,20,768,1792,0.047719030520559425,0.9174183875644236,0.0626228348625788,0.9035010910638733,0.001291027211386844,32,8,10
88,5,0,77.87422609329224,6.8677449226379395,0.976,8,2,128,36,256,768,0.09593070028244832,0.9787232262815474,0.10380772320269281,0.29550548928574516,0.0015438641096915935,32,8,10
89,5,1,54.783430337905884,6.650186538696289,0.964,5,2,128,43,512,768,0.00935957092787254,0.9193104740950231,0.14437036585170915,0.5351790776519638,0.007749739953908195,32,8,10
90,5,2,66.51974487304688,10.450476169586182,0.972,5,3,128,45,512,768,0.054867120379071224,0.9485196938865132,0.146729884284077,0.873144568710448,0.00020001733365496933,32,8,10
91,5,3,45.156498670578,6.8735857009887695,0.968,5,2,128,43,768,768,0.09102319699384631,0.951390246417412,0.14740903302460404,0.9707795248619209,0.0025963507683407264,32,8,10
92,5,4,33.11016058921814,6.834932327270508,0.96,3,2,128,41,768,256,0.028039421728919094,0.9038859194018989,0.19269049127478116,0.5419146173488955,0.0001,32,8,10
93,5,5,22.20620822906494,6.740903854370117,0.924,2,2,32,15,128,768,0.08478112855324292,0.9834766379252852,0.053625299934916805,0.4200052443154796,0.002282203598925124,32,8,10
94,5,6,88.0908031463623,6.579001426696777,0.912,8,2,3,4,512,1536,0.04999446270025716,0.9623472847238512,0.09102258594294105,0.31292507486190235,0.00010288996938087522,32,8,10
95,5,7,109.71219515800476,13.692667484283447,0.954,5,4,32,20,256,1792,0.047719030520559425,0.9174183875644236,0.0626228348625788,0.9035010910638733,0.001291027211386844,32,8,10
96,5,8,22.061181783676147,10.068060874938965,0.86,1,3,32,18,128,1536,0.0523702914827628,0.9430366891876418,0.06980183243202624,0.974500419674581,0.0001,32,8,10
97,5,9,44.48850393295288,13.493197917938232,0.944,2,4,64,42,128,512,0.03511889620605091,0.912736605878009,0.08680711841120445,0.7146124730697551,0.007690845899888553,32,8,10
98,5,10,48.41384935379028,6.865665912628174,0.964,5,2,128,43,128,768,0.08478112855324292,0.9834766379252852,0.053625299934916805,0.4200052443154796,0.002282203598925124,32,8,10
99,5,11,22.108375072479248,6.9774088859558105,0.942,2,2,32,15,768,768,0.09102319699384631,0.951390246417412,0.14740903302460404,0.9707795248619209,0.0025963507683407264,32,8,10
100,5,12,33.03325366973877,6.768346786499023,0.952,3,2,128,36,256,768,0.09593070028244832,0.9787232262815474,0.10380772320269281,0.29550548928574516,0.0015438641096915935,32,8,10
101,5,13,87.40249967575073,6.950942516326904,0.972,8,2,128,41,768,256,0.028039421728919094,0.9038859194018989,0.19269049127478116,0.5419146173488955,0.007343131650845714,32,8,10
102,5,14,109.60615110397339,13.345422744750977,0.954,5,4,32,20,768,1792,0.047719030520559425,0.9174183875644236,0.0626228348625788,0.9707795248619209,0.0025963507683407264,32,8,10
103,5,15,54.91162991523743,6.974203586578369,0.964,5,2,128,43,768,768,0.09102319699384631,0.951390246417412,0.14740903302460404,0.9035010910638733,0.001291027211386844,32,8,10
104,5,16,67.10107398033142,10.265174865722656,0.962,5,3,128,43,512,768,0.00935957092787254,0.9193104740950231,0.14437036585170915,0.5351790776519638,0.007749739953908195,32,8,10
105,5,17,54.858936071395874,6.9019951820373535,0.974,5,2,128,45,512,768,0.054867120379071224,0.9485196938865132,0.09892606699706,0.873144568710448,0.00020001733365496933,32,8,10
106,5,18,109.52699017524719,13.573878288269043,0.962,5,4,32,20,256,1792,0.047719030520559425,0.9174183875644236,0.0626228348625788,0.9035010910638733,0.001291027211386844,32,8,10
107,5,19,67.0921893119812,10.051884651184082,0.968,5,3,128,45,512,768,0.054867120379071224,0.9485196938865132,0.146729884284077,0.873144568710448,0.00020001733365496933,32,8,10
108,5,20,29.808297395706177,6.824660301208496,0.958,3,2,128,41,768,256,0.028039421728919094,0.9038859194018989,0.19269049127478116,0.5419146173488955,0.0001,32,8,10
109,6,0,65.68537616729736,6.724390029907227,0.968,8,2,128,36,256,768,0.09593070028244832,0.9787232262815474,0.10380772320269281,0.29550548928574516,0.0015438641096915935,32,8,10
